home_code,home_team,home_accent,home_accent_hex,away_code,away_team,away_accent,away_accent_hex,banner,banner_hex,background_hex
TOR,Toronto Maple Leafs,Leafs Blue,#00205B,NYI,New York Islanders,Isles Orange,#F47D30,Isles Royal,#00539B,#000000
TOR,Toronto Maple Leafs,Leafs Blue,#00205B,NYR,New York Rangers,Rangers Red,#CE1126,Rangers Blue,#0038A8,#000000
TOR,Toronto Maple Leafs,Leafs Blue,#00205B,OTT,Ottawa Senators,Sens Red,#C52032,Black,#000000,#000000
TOR,Toronto Maple Leafs,Leafs Blue,#00205B,PHI,Philadelphia Flyers,Flyers Orange,#F74902,Black,#000000,#000000
TOR,Toronto Maple Leafs,Leafs Blue,#00205B,PIT,Pittsburgh Penguins,Vegas Gold,#FCB514,Black,#000000,#000000
TOR,Toronto Maple Leafs,Leafs Blue,#00205B,SEA,Seattle Kraken,Ice Blue,#99D9D9,Deep Sea Blue,#001628,#000000
TOR,Toronto Maple Leafs,Leafs Blue,#00205B,SJS,San Jose Sharks,Sharks Teal,#006D75,Black,#000000,#000000
TOR,Toronto Maple Leafs,Leafs Blue,#00205B,STL,St. Louis Blues,Blues Gold,#FCB514,Blues Blue,#002F87,#000000
TOR,Toronto Maple Leafs,Leafs Blue,#00205B,TBL,Tampa Bay Lightning,White,#FFFFFF,Bolts Blue,#002868,#000000
TOR,Toronto Maple Leafs,Leafs Blue,#00205B,UTA,Utah Mammoth,Mountain Blue,#7AB2E0,Black,#000000,#000000
TOR,Toronto Maple Leafs,Leafs Blue,#00205B,VAN,Vancouver Canucks,Canucks Green,#00843D,Black,#000000,#000000
TOR,Toronto Maple Leafs,Leafs Blue,#00205B,VGK,Vegas Golden Knights,Knights Gold,#B4975A,Steel Gray,#333F42,#000000
TOR,Toronto Maple Leafs,Leafs Blue,#00205B,WPG,Winnipeg Jets,Jets Red,#C8102E,Jets Navy,#041E42,#000000
TOR,Toronto Maple Leafs,Leafs Blue,#00205B,WSH,Washington Capitals,Caps Red,#C8102E,Caps Navy,#041E42,#000000
UTA,Utah Mammoth,Mountain Blue,#7AB2E0,ANA,Anaheim Ducks,Ducks Orange,#F47A38,Black,#000000,#000000
UTA,Utah Mammoth,Mountain Blue,#7AB2E0,BOS,Boston Bruins,Bruins Gold,#FFB81C,Black,#000000,#000000
UTA,Utah Mammoth,Mountain Blue,#7AB2E0,BUF,Buffalo Sabres,Sabres Royal,#003087,Black,#000000,#000000
UTA,Utah Mammoth,Mountain Blue,#7AB2E0,CAR,Carolina Hurricanes,Hurricanes Red,#CC0000,Black,#000000,#000000
UTA,Utah Mammoth,Mountain Blue,#7AB2E0,CBJ,Columbus Blue Jackets,Union Blue,#002654,Goal Red,#CE1126,#000000
UTA,Utah Mammoth,Mountain Blue,#7AB2E0,CGY,Calgary Flames,Flames Red,#C8102E,Black,#000000,#000000
UTA,Utah Mammoth,Mountain Blue,#7AB2E0,CHI,Chicago Blackhawks,Blackhawks Red,#CF0A2C,Black,#000000,#000000
UTA,Utah Mammoth,Mountain Blue,#7AB2E0,COL,Colorado Avalanche,Burgundy,#6F263D,Steel Blue,#236192,#000000
UTA,Utah Mammoth,Mountain Blue,#7AB2E0,DAL,Dallas Stars,Victory Green,#006847,Black,#000000,#000000
UTA,Utah Mammoth,Mountain Blue,#7AB2E0,DET,Detroit Red Wings,Wings Red,#CE1126,Black,#000000,#000000
UTA,Utah Mammoth,Mountain Blue,#7AB2E0,EDM,Edmonton Oilers,Oilers Orange,#FF4C00,Oilers Navy,#041E42,#000000
UTA,Utah Mammoth,Mountain Blue,#7AB2E0,FLA,Florida Panthers,Panthers Red,#C8102E,Panthers Navy,#041E42,#000000
UTA,Utah Mammoth,Mountain Blue,#7AB2E0,LAK,Los Angeles Kings,Kings Black,#111111,Deep Navy,#0A1628,#000000
UTA,Utah Mammoth,Mountain Blue,#7AB2E0,MIN,Minnesota Wild,Forest Green,#154734,Iron Range Red,#A6192E,#000000
UTA,Utah Mammoth,Mountain Blue,#7AB2E0,MTL,Montreal Canadiens,Habs Red,#AF1E2D,Habs Blue,#192168,#000000
UTA,Utah Mammoth,Mountain Blue,#7AB2E0,NJD,New Jersey Devils,Devils Red,#CE1126,Black,#000000,#000000
UTA,Utah Mammoth,Mountain Blue,#7AB2E0,NSH,Nashville Predators,Preds Gold,#FFB81C,Preds Navy,#041E42,#000000
UTA,Utah Mammoth,Mountain Blue,#7AB2E0,NYI,New York Islanders,Isles Orange,#F47D30,Isles Royal,#00539B,#000000
UTA,Utah Mammoth,Mountain Blue,#7AB2E0,NYR,New York Rangers,Rangers Blue,#0038A8,Rangers Red,#CE1126,#000000
UTA,Utah Mammoth,Mountain Blue,#7AB2E0,OTT,Ottawa Senators,Sens Red,#C52032,Black,#000000,#000000
UTA,Utah Mammoth,Mountain Blue,#7AB2E0,PHI,Philadelphia Flyers,Flyers Orange,#F74902,Black,#000000,#000000
UTA,Utah Mammoth,Mountain Blue,#7AB2E0,PIT,Pittsburgh Penguins,Vegas Gold,#FCB514,Black,#000000,#000000
UTA,Utah Mammoth,Mountain Blue,#7AB2E0,SEA,Seattle Kraken,Deep Sea Blue,#001628,Boundless Blue,#355464,#000000
UTA,Utah Mammoth,Mountain Blue,#7AB2E0,SJS,San Jose Sharks,Sharks Teal,#006D75,Black,#000000,#000000
UTA,Utah Mammoth,Mountain Blue,#7AB2E0,STL,St. Louis Blues,Blues Blue,#002F87,Black,#000000,#000000
UTA,Utah Mammoth,Mountain Blue,#7AB2E0,TBL,Tampa Bay Lightning,Bolts Blue,#002868,Black,#000000,#000000
UTA,Utah Mammoth,Mountain Blue,#7AB2E0,TOR,Toronto Maple Leafs,Leafs Blue,#00205B,Black,#000000,#000000
UTA,Utah Mammoth,Mountain Blue,#7AB2E0,VAN,Vancouver Canucks,Canucks Blue,#00205B,Canucks Green,#00843D,#000000
UTA,Utah Mammoth,Mountain Blue,#7AB2E0,VGK,Vegas Golden Knights,Knights Gold,#B4975A,Steel Gray,#333F42,#000000
UTA,Utah Mammoth,Mountain Blue,#7AB2E0,WPG,Winnipeg Jets,Jets Navy,#041E42,Jets Red,#C8102E,#000000
UTA,Utah Mammoth,Mountain Blue,#7AB2E0,WSH,Washington Capitals,Caps Red,#C8102E,Caps Navy,#041E42,#000000
VAN,Vancouver Canucks,Canucks Blue,#00205B,ANA,Anaheim Ducks,Ducks Orange,#F47A38,Canucks Green,#00843D,#000000
VAN,Vancouver Canucks,Canucks Blue,#00205B,BOS,Boston Bruins,Bruins Gold,#FFB81C,Canucks Green,#00843D,#000000
VAN,Vancouver Canucks,Canucks Blue,#00205B,BUF,Buffalo Sabres,Sabres Gold,#FFB81C,Sabres Royal,#003087,#000000
VAN,Vancouver Canucks,Canucks Blue,#00205B,CAR,Carolina Hurricanes,Hurricanes Red,#CC0000,Canucks Green,#00843D,#000000
VAN,Vancouver Canucks,Canucks Blue,#00205B,CBJ,Columbus Blue Jackets,Goal Red,#CE1126,Union Blue,#002654,#000000
VAN,Vancouver Canucks,Canucks Blue,#00205B,CGY,Calgary Flames,Flames Red,#C8102E,Canucks Green,#00843D,#000000
VAN,Vancouver Canucks,Canucks Blue,#00205B,CHI,Chicago Blackhawks,Blackhawks Red,#CF0A2C,Canucks Green,#00843D,#000000
VAN,Vancouver Canucks,Canucks Blue,#00205B,COL,Colorado Avalanche,Burgundy,#6F263D,Steel Blue,#236192,#000000
VAN,Vancouver Canucks,Canucks Blue,#00205B,DAL,Dallas Stars,Victory Green,#006847,Canucks Green,#00843D,#000000
VAN,Vancouver Canucks,Canucks Blue,#00205B,DET,Detroit Red Wings,Wings Red,#CE1126,Canucks Green,#00843D,#000000
VAN,Vancouver Canucks,Canucks Blue,#00205B,EDM,Edmonton Oilers,Oilers Orange,#FF4C00,Oilers Navy,#041E42,#000000
VAN,Vancouver Canucks,Canucks Blue,#00205B,FLA,Florida Panthers,Panthers Red,#C8102E,Panthers Navy,#041E42,#000000
VAN,Vancouver Canucks,Canucks Blue,#00205B,LAK,Los Angeles Kings,Kings Black,#111111,Canucks Green,#00843D,#000000
VAN,Vancouver Canucks,Canucks Blue,#00205B,MIN,Minnesota Wild,Forest Green,#154734,Iron Range Red,#A6192E,#000000
VAN,Vancouver Canucks,Canucks Blue,#00205B,MTL,Montreal Canadiens,Habs Red,#AF1E2D,Habs Blue,#192168,#000000
VAN,Vancouver Canucks,Canucks Blue,#00205B,NJD,New Jersey Devils,Devils Red,#CE1126,Canucks Green,#00843D,#000000
VAN,Vancouver Canucks,Canucks Blue,#00205B,NSH,Nashville Predators,Preds Gold,#FFB81C,Preds Navy,#041E42,#000000
VAN,Vancouver Canucks,Canucks Blue,#00205B,NYI,New York Islanders,Isles Orange,#F47D30,Isles Royal,#00539B,#000000
VAN,Vancouver Canucks,Canucks Blue,#00205B,NYR,New York Rangers,Rangers Red,#CE1126,Rangers Blue,#0038A8,#000000
VAN,Vancouver Canucks,Canucks Blue,#00205B,OTT,Ottawa Senators,Sens Red,#C52032,Canucks Green,#00843D,#000000
VAN,Vancouver Canucks,Canucks Blue,#00205B,PHI,Philadelphia Flyers,Flyers Orange,#F74902,Canucks Green,#00843D,#000000
VAN,Vancouver Canucks,Canucks Blue,#00205B,PIT,Pittsburgh Penguins,Vegas Gold,#FCB514,Canucks Green,#00843D,#000000
VAN,Vancouver Canucks,Canucks Blue,#00205B,SEA,Seattle Kraken,Ice Blue,#99D9D9,Deep Sea Blue,#001628,#000000
VAN,Vancouver Canucks,Canucks Blue,#00205B,SJS,San Jose Sharks,Sharks Teal,#006D75,Canucks Green,#00843D,#000000
VAN,Vancouver Canucks,Canucks Blue,#00205B,STL,St. Louis Blues,Blues Gold,#FCB514,Blues Blue,#002F87,#000000
VAN,Vancouver Canucks,Canucks Green,#00843D,TBL,Tampa Bay Lightning,Bolts Blue,#002868,Canucks Blue,#00205B,#000000
VAN,Vancouver Canucks,Canucks Green,#00843D,TOR,Toronto Maple Leafs,Leafs Blue,#00205B,Black,#000000,#000000
VAN,Vancouver Canucks,Canucks Blue,#00205B,UTA,Utah Mammoth,Mountain Blue,#7AB2E0,Canucks Green,#00843D,#000000
VAN,Vancouver Canucks,Canucks Blue,#00205B,VGK,Vegas Golden Knights,Knights Gold,#B4975A,Steel Gray,#333F42,#000000
VAN,Vancouver Canucks,Canucks Blue,#00205B,WPG,Winnipeg Jets,Jets Red,#C8102E,Jets Navy,#041E42,#000000
VAN,Vancouver Canucks,Canucks Blue,#00205B,WSH,Washington Capitals,Caps Red,#C8102E,Caps Navy,#041E42,#000000
VGK,Vegas Golden Knights,Knights Gold,#B4975A,ANA,Anaheim Ducks,Ducks Orange,#F47A38,Steel Gray,#333F42,#000000
VGK,Vegas Golden Knights,Knights Gold,#B4975A,BOS,Boston Bruins,Black,#000000,Steel Gray,#333F42,#000000
VGK,Vegas Golden Knights,Knights Gold,#B4975A,BUF,Buffalo Sabres,Sabres Royal,#003087,Steel Gray,#333F42,#000000
VGK,Vegas Golden Knights,Knights Gold,#B4975A,CAR,Carolina Hurricanes,Hurricanes Red,#CC0000,Steel Gray,#333F42,#000000
VGK,Vegas Golden Knights,Knights Gold,#B4975A,CBJ,Columbus Blue Jackets,Union Blue,#002654,Steel Gray,#333F42,#000000
VGK,Vegas Golden Knights,Knights Gold,#B4975A,CGY,Calgary Flames,Flames Red,#C8102E,Steel Gray,#333F42,#000000
VGK,Vegas Golden Knights,Knights Gold,#B4975A,CHI,Chicago Blackhawks,Blackhawks Red,#CF0A2C,Steel Gray,#333F42,#000000
VGK,Vegas Golden Knights,Knights Gold,#B4975A,COL,Colorado Avalanche,Burgundy,#6F263D,Steel Gray,#333F42,#000000
VGK,Vegas Golden Knights,Knights Gold,#B4975A,DAL,Dallas Stars,Victory Green,#006847,Steel Gray,#333F42,#000000
VGK,Vegas Golden Knights,Knights Gold,#B4975A,DET,Detroit Red Wings,Wings Red,#CE1126,Steel Gray,#333F42,#000000
VGK,Vegas Golden Knights,Knights Gold,#B4975A,EDM,Edmonton Oilers,Oilers Orange,#FF4C00,Oilers Navy,#041E42,#000000
VGK,Vegas Golden Knights,Knights Gold,#B4975A,FLA,Florida Panthers,Panthers Red,#C8102E,Panthers Navy,#041E42,#000000
VGK,Vegas Golden Knights,Knights Gold,#B4975A,LAK,Los Angeles Kings,Kings Black,#111111,Steel Gray,#333F42,#000000
VGK,Vegas Golden Knights,Knights Gold,#B4975A,MIN,Minnesota Wild,Forest Green,#154734,Steel Gray,#333F42,#000000
VGK,Vegas Golden Knights,Knights Gold,#B4975A,MTL,Montreal Canadiens,Habs Red,#AF1E2D,Habs Blue,#192168,#000000
VGK,Vegas Golden Knights,Knights Gold,#B4975A,NJD,New Jersey Devils,Devils Red,#CE1126,Steel Gray,#333F42,#000000
VGK,Vegas Golden Knights,Knights Gold,#B4975A,NSH,Nashville Predators,Preds Navy,#041E42,Steel Gray,#333F42,#000000
VGK,Vegas Golden Knights,Knights Gold,#B4975A,NYI,New York Islanders,Isles Orange,#F47D30,Steel Gray,#333F42,#000000
VGK,Vegas Golden Knights,Knights Gold,#B4975A,NYR,New York Rangers,Rangers Blue,#0038A8,Steel Gray,#333F42,#000000
VGK,Vegas Golden Knights,Knights Gold,#B4975A,OTT,Ottawa Senators,Sens Red,#C52032,Steel Gray,#333F42,#000000
VGK,Vegas Golden Knights,Knights Gold,#B4975A,PHI,Philadelphia Flyers,Flyers Orange,#F74902,Steel Gray,#333F42,#000000
VGK,Vegas Golden Knights,Knights Gold,#B4975A,PIT,Pittsburgh Penguins,Black,#000000,Steel Gray,#333F42,#000000
VGK,Vegas Golden Knights,Knights Gold,#B4975A,SEA,Seattle Kraken,Ice Blue,#99D9D9,Deep Sea Blue,#001628,#000000
VGK,Vegas Golden Knights,Knights Gold,#B4975A,SJS,San Jose Sharks,Sharks Teal,#006D75,Steel Gray,#333F42,#000000
VGK,Vegas Golden Knights,Knights Gold,#B4975A,STL,St. Louis Blues,Blues Blue,#002F87,Steel Gray,#333F42,#000000
VGK,Vegas Golden Knights,Knights Gold,#B4975A,TBL,Tampa Bay Lightning,Bolts Blue,#002868,Steel Gray,#333F42,#000000
VGK,Vegas Golden Knights,Knights Gold,#B4975A,TOR,Toronto Maple Leafs,Leafs Blue,#00205B,Steel Gray,#333F42,#000000
VGK,Vegas Golden Knights,Knights Gold,#B4975A,UTA,Utah Mammoth,Mountain Blue,#7AB2E0,Steel Gray,#333F42,#000000
VGK,Vegas Golden Knights,Knights Gold,#B4975A,VAN,Vancouver Canucks,Canucks Blue,#00205B,Steel Gray,#333F42,#000000
VGK,Vegas Golden Knights,Knights Gold,#B4975A,WPG,Winnipeg Jets,Jets Navy,#041E42,Steel Gray,#333F42,#000000
VGK,Vegas Golden Knights,Knights Gold,#B4975A,WSH,Washington Capitals,Caps Red,#C8102E,Caps Navy,#041E42,#000000
WPG,Winnipeg Jets,Jets Navy,#041E42,ANA,Anaheim Ducks,Ducks Orange,#F47A38,Jets Red,#C8102E,#000000
WPG,Winnipeg Jets,Jets Navy,#041E42,BOS,Boston Bruins,Bruins Gold,#FFB81C,Jets Red,#C8102E,#000000
WPG,Winnipeg Jets,Jets Navy,#041E42,BUF,Buffalo Sabres,Sabres Gold,#FFB81C,Sabres Royal,#003087,#000000
WPG,Winnipeg Jets,Jets Navy,#041E42,CAR,Carolina Hurricanes,Hurricanes Red,#CC0000,Jets Red,#C8102E,#000000
WPG,Winnipeg Jets,Jets Navy,#041E42,CBJ,Columbus Blue Jackets,Goal Red,#CE1126,Union Blue,#002654,#000000
WPG,Winnipeg Jets,Jets Navy,#041E42,CGY,Calgary Flames,Flames Red,#C8102E,Black,#000000,#000000
WPG,Winnipeg Jets,Jets Navy,#041E42,CHI,Chicago Blackhawks,Blackhawks Red,#CF0A2C,Jets Red,#C8102E,#000000
WPG,Winnipeg Jets,Jets Navy,#041E42,COL,Colorado Avalanche,Burgundy,#6F263D,Jets Red,#C8102E,#000000
WPG,Winnipeg Jets,Jets Navy,#041E42,DAL,Dallas Stars,Victory Green,#006847,Jets Red,#C8102E,#000000
WPG,Winnipeg Jets,Jets Navy,#041E42,DET,Detroit Red Wings,Wings Red,#CE1126,Jets Red,#C8102E,#000000
WPG,Winnipeg Jets,Jets Navy,#041E42,EDM,Edmonton Oilers,Oilers Orange,#FF4C00,Jets Red,#C8102E,#000000
WPG,Winnipeg Jets,Jets Navy,#041E42,FLA,Florida Panthers,Panthers Red,#C8102E,Black,#000000,#000000
WPG,Winnipeg Jets,Jets Navy,#041E42,LAK,Los Angeles Kings,Kings Black,#111111,Jets Red,#C8102E,#000000
WPG,Winnipeg Jets,Jets Navy,#041E42,MIN,Minnesota Wild,Forest Green,#154734,Iron Range Red,#A6192E,#000000
WPG,Winnipeg Jets,Jets Navy,#041E42,MTL,Montreal Canadiens,Habs Red,#AF1E2D,Habs Blue,#192168,#000000
WPG,Winnipeg Jets,Jets Navy,#041E42,NJD,New Jersey Devils,Devils Red,#CE1126,Jets Red,#C8102E,#000000
WPG,Winnipeg Jets,Jets Navy,#041E42,NSH,Nashville Predators,Preds Gold,#FFB81C,Jets Red,#C8102E,#000000
WPG,Winnipeg Jets,Jets Navy,#041E42,NYI,New York Islanders,Isles Orange,#F47D30,Isles Royal,#00539B,#000000
WPG,Winnipeg Jets,Jets Navy,#041E42,NYR,New York Rangers,Rangers Red,#CE1126,Rangers Blue,#0038A8,#000000
WPG,Winnipeg Jets,Jets Navy,#041E42,OTT,Ottawa Senators,Sens Red,#C52032,Jets Red,#C8102E,#000000
WPG,Winnipeg Jets,Jets Navy,#041E42,PHI,Philadelphia Flyers,Flyers Orange,#F74902,Jets Red,#C8102E,#000000
WPG,Winnipeg Jets,Jets Navy,#041E42,PIT,Pittsburgh Penguins,Vegas Gold,#FCB514,Jets Red,#C8102E,#000000
WPG,Winnipeg Jets,Jets Navy,#041E42,SEA,Seattle Kraken,Ice Blue,#99D9D9,Deep Sea Blue,#001628,#000000
WPG,Winnipeg Jets,Jets Navy,#041E42,SJS,San Jose Sharks,Sharks Teal,#006D75,Jets Red,#C8102E,#000000
WPG,Winnipeg Jets,Jets Navy,#041E42,STL,St. Louis Blues,Blues Gold,#FCB514,Blues Blue,#002F87,#000000
WPG,Winnipeg Jets,Jets Red,#C8102E,TBL,Tampa Bay Lightning,Bolts Blue,#002868,Jets Navy,#041E42,#000000
WPG,Winnipeg Jets,Jets Red,#C8102E,TOR,Toronto Maple Leafs,Leafs Blue,#00205B,Jets Navy,#041E42,#000000
WPG,Winnipeg Jets,Jets Navy,#041E42,UTA,Utah Mammoth,Mountain Blue,#7AB2E0,Jets Red,#C8102E,#000000
WPG,Winnipeg Jets,Jets Navy,#041E42,VAN,Vancouver Canucks,Canucks Green,#00843D,Canucks Blue,#00205B,#000000
WPG,Winnipeg Jets,Jets Navy,#041E42,VGK,Vegas Golden Knights,Knights Gold,#B4975A,Steel Gray,#333F42,#000000
WPG,Winnipeg Jets,Jets Navy,#041E42,WSH,Washington Capitals,Caps Red,#C8102E,Black,#000000,#000000
WSH,Washington Capitals,Caps Red,#C8102E,ANA,Anaheim Ducks,Ducks Orange,#F47A38,Caps Navy,#041E42,#000000
WSH,Washington Capitals,Caps Red,#C8102E,BOS,Boston Bruins,Bruins Gold,#FFB81C,Caps Navy,#041E42,#000000
WSH,Washington Capitals,Caps Red,#C8102E,BUF,Buffalo Sabres,Sabres Royal,#003087,Caps Navy,#041E42,#000000
WSH,Washington Capitals,Caps Navy,#041E42,CAR,Carolina Hurricanes,Hurricanes Red,#CC0000,Caps Red,#C8102E,#000000
WSH,Washington Capitals,Caps Red,#C8102E,CBJ,Columbus Blue Jackets,Union Blue,#002654,Caps Navy,#041E42,#000000
WSH,Washington Capitals,Caps Navy,#041E42,CGY,Calgary Flames,Flames Red,#C8102E,Black,#000000,#000000
WSH,Washington Capitals,Caps Navy,#041E42,CHI,Chicago Blackhawks,Blackhawks Red,#CF0A2C,Caps Red,#C8102E,#000000
WSH,Washington Capitals,Caps Red,#C8102E,COL,Colorado Avalanche,Steel Blue,#236192,Caps Navy,#041E42,#000000
WSH,Washington Capitals,Caps Red,#C8102E,DAL,Dallas Stars,Victory Green,#006847,Caps Navy,#041E42,#000000
WSH,Washington Capitals,Caps Navy,#041E42,DET,Detroit Red Wings,Wings Red,#CE1126,Caps Red,#C8102E,#000000
WSH,Washington Capitals,Caps Red,#C8102E,EDM,Edmonton Oilers,Oilers Orange,#FF4C00,Caps Navy,#041E42,#000000
WSH,Washington Capitals,Caps Red,#C8102E,FLA,Florida Panthers,Panthers Navy,#041E42,Black,#000000,#000000
WSH,Washington Capitals,Caps Red,#C8102E,LAK,Los Angeles Kings,Kings Black,#111111,Caps Navy,#041E42,#000000
WSH,Washington Capitals,Caps Red,#C8102E,MIN,Minnesota Wild,Forest Green,#154734,Caps Navy,#041E42,#000000
WSH,Washington Capitals,Caps Red,#C8102E,MTL,Montreal Canadiens,Habs Blue,#192168,Caps Navy,#041E42,#000000
WSH,Washington Capitals,Caps Navy,#041E42,NJD,New Jersey Devils,Devils Red,#CE1126,Caps Red,#C8102E,#000000
WSH,Washington Capitals,Caps Red,#C8102E,NSH,Nashville Predators,Preds Gold,#FFB81C,Caps Navy,#041E42,#000000
WSH,Washington Capitals,Caps Red,#C8102E,NYI,New York Islanders,Isles Orange,#F47D30,Caps Navy,#041E42,#000000
WSH,Washington Capitals,Caps Red,#C8102E,NYR,New York Rangers,Rangers Blue,#0038A8,Caps Navy,#041E42,#000000
WSH,Washington Capitals,Caps Navy,#041E42,OTT,Ottawa Senators,Sens Red,#C52032,Caps Red,#C8102E,#000000
WSH,Washington Capitals,Caps Red,#C8102E,PHI,Philadelphia Flyers,Flyers Orange,#F74902,Caps Navy,#041E42,#000000
WSH,Washington Capitals,Caps Red,#C8102E,PIT,Pittsburgh Penguins,Vegas Gold,#FCB514,Caps Navy,#041E42,#000000
WSH,Washington Capitals,Caps Red,#C8102E,SEA,Seattle Kraken,Ice Blue,#99D9D9,Deep Sea Blue,#001628,#000000
WSH,Washington Capitals,Caps Red,#C8102E,SJS,San Jose Sharks,Sharks Teal,#006D75,Caps Navy,#041E42,#000000
WSH,Washington Capitals,Caps Red,#C8102E,STL,St. Louis Blues,Blues Blue,#002F87,Caps Navy,#041E42,#000000
WSH,Washington Capitals,Caps Red,#C8102E,TBL,Tampa Bay Lightning,Bolts Blue,#002868,Caps Navy,#041E42,#000000
WSH,Washington Capitals,Caps Red,#C8102E,TOR,Toronto Maple Leafs,Leafs Blue,#00205B,Caps Navy,#041E42,#000000
WSH,Washington Capitals,Caps Red,#C8102E,UTA,Utah Mammoth,Mountain Blue,#7AB2E0,Caps Navy,#041E42,#000000
WSH,Washington Capitals,Caps Red,#C8102E,VAN,Vancouver Canucks,Canucks Blue,#00205B,Caps Navy,#041E42,#000000
WSH,Washington Capitals,Caps Red,#C8102E,VGK,Vegas Golden Knights,Knights Gold,#B4975A,Caps Navy,#041E42,#000000
WSH,Washington Capitals,Caps Red,#C8102E,WPG,Winnipeg Jets,Jets Navy,#041E42,Black,#000000,#000000
